adf_residuals,last_residual,ticker_x,ticker_y,return_one_month,beta,residual_mean_max,trade_date,return_two_month,return_three_month,data_window_start,subindustry
0.8461538461538461,1.6406988,AAPL,CIEN,0.026897676832673783,0.19436711867205725,3.4248824,2022-01-14,0.09862176518809401,0.13341438196123645,2018-03-27,technology_hardware_and_equipment
1.0,-1.216439,AAPL,INFN,-0.03207537461093202,0.04636359968218451,3.4248824,2022-01-14,0.0010101246831098027,-0.06151530937952885,2018-03-27,technology_hardware_and_equipment
0.7692307692307693,0.7612894,AAPL,LITE,0.05663498427998521,0.31604453418687495,3.4248824,2022-01-14,0.06305341196393081,0.11382025951451719,2018-03-27,technology_hardware_and_equipment
0.8461538461538461,0.9474289,AAPL,NTCT,-0.014295177287870239,0.04010202099438942,3.4248824,2022-01-14,-0.016319053611746074,-0.03632778979210228,2018-03-27,technology_hardware_and_equipment
0.6153846153846154,-0.14492783,AAPL,PLUS,-0.055412770559324816,0.11763857718614545,3.4248824,2022-01-14,0.06621561694961697,0.08235232397997203,2018-03-27,technology_hardware_and_equipment
0.9230769230769231,-0.6296231,AAPL,PLXS,-0.07087731853000805,0.3011406109266561,3.4248824,2022-01-14,-0.022767524458737858,-0.08436342686770903,2018-03-27,technology_hardware_and_equipment
1.0,1.3441579,AAPL,SMCI,0.07540540550006514,0.18032266335707137,3.4248824,2022-01-14,0.018038693946180715,0.09791053797676094,2018-03-27,technology_hardware_and_equipment
0.9230769230769231,-0.071212485,AAPL,SSYS,0.1285744440261594,0.03454657161417929,3.4248824,2022-01-14,0.049305641156531035,-0.08806521255110879,2018-03-27,technology_hardware_and_equipment
0.8461538461538461,0.38958967,AAPL,TTMI,0.14874983528624755,0.027498129953758,3.4248824,2022-01-14,0.05574555500037738,0.07282196517451679,2018-03-27,technology_hardware_and_equipment
0.7692307692307693,-1.0711653,AAPL,UI,-0.0893397227803526,1.7153689979788105,3.4248824,2022-01-14,-0.00963920536841589,-0.0025371287676812285,2018-03-27,technology_hardware_and_equipment
0.7692307692307693,0.49149266,AEIS,BMI,-0.07797243750885359,0.8767885961429549,3.4248824,2022-01-14,-0.03221155448085402,-0.08556955888242541,2018-03-27,technology_hardware_and_equipment
0.5384615384615384,-0.9057824,AEIS,CGNX,-0.012448304541214407,0.7121165333534805,3.4248824,2022-01-14,0.01638235002094286,0.09577016809182717,2018-03-27,technology_hardware_and_equipment
0.6153846153846154,2.5146453,AEIS,CLS,-0.07467955406411048,0.043194100284039916,3.4248824,2022-01-14,-0.07485538046006643,-0.013999325968741353,2018-03-27,technology_hardware_and_equipment
0.9230769230769231,-1.376235,AEIS,CNXN,0.1692250778968279,0.18108145902419004,3.4248824,2022-01-14,0.20973623661589338,0.2430601722133319,2018-03-27,technology_hardware_and_equipment
